DATE OCC,Crm Cd Desc,AREA NAME,Status Desc,TIME OCC,quater
04/12/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2020Q2
01/29/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1200,2020Q1
10/08/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2115,2020Q4
10/18/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,30,2020Q4
09/28/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1930,2020Q3
12/29/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,600,2020Q4
11/26/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,830,2020Q4
04/05/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,30,2020Q2
01/29/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2030,2020Q1
04/04/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2020Q2
10/15/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2230,2020Q4
10/01/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2020Q4
03/19/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1830,2020Q1
11/16/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2020Q4
03/31/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q1
04/01/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2020Q2
08/13/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,405,2020Q3
03/16/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2230,2020Q1
03/01/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2020Q1
06/28/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2115,2020Q2
03/14/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2020Q1
11/02/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1930,2020Q4
06/19/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2020Q2
05/27/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1500,2020Q2
06/18/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1150,2020Q2
05/02/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,230,2020Q2
09/13/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2020Q3
02/29/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2020Q1
03/14/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q1
04/17/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2020Q2
10/27/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1900,2020Q4
05/16/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1740,2020Q2
04/24/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2020Q2
04/02/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2020Q2
07/10/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1900,2020Q3
09/28/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1430,2020Q3
06/10/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1,2020Q2
03/21/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1100,2020Q1
10/15/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2020Q4
06/27/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2020Q2
05/07/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2020Q2
04/16/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1330,2020Q2
11/03/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2020Q4
07/09/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,900,2020Q3
03/10/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1545,2020Q1
06/25/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2020Q2
05/15/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,730,2020Q2
08/05/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2020Q3
11/08/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1105,2020Q4
07/08/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1555,2020Q3
03/23/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2020Q1
05/23/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1100,2020Q2
07/09/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2020Q3
07/26/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1030,2020Q3
03/26/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1130,2020Q1
08/09/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,930,2020Q3
02/19/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,530,2020Q1
04/29/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1830,2020Q2
01/09/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1230,2020Q1
12/13/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2020Q4
11/04/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2020Q4
07/21/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2020Q3
02/27/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2020Q1
02/21/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1,2020Q1
09/26/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1000,2020Q3
10/22/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2030,2020Q4
04/16/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2020Q2
09/06/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,600,2020Q3
10/30/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q4
02/01/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1950,2020Q1
10/22/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2020Q4
07/21/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q3
03/04/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1330,2020Q1
04/07/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1730,2020Q2
02/18/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1300,2020Q1
09/23/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,400,2020Q3
06/09/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2020Q2
08/20/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2230,2020Q3
03/03/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1000,2020Q1
03/10/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2020Q1
02/10/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1815,2020Q1
04/11/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2020Q2
06/12/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2020Q2
06/24/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2020Q2
06/22/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2020Q2
12/03/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,700,2020Q4
11/29/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,200,2020Q4
06/17/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,800,2020Q2
03/25/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2345,2020Q1
08/27/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1000,2020Q3
08/22/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2020Q3
06/01/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2020Q2
10/27/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2020Q4
08/20/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2130,2020Q3
04/09/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2020Q2
07/18/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2130,2020Q3
05/27/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,200,2020Q2
07/01/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,300,2020Q3
01/11/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2030,2020Q1
08/03/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2020Q3
07/03/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q3
11/26/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,640,2020Q4
04/30/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2020Q2
06/13/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2020Q2
12/09/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,930,2020Q4
08/13/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2020Q3
09/28/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,140,2020Q3
05/16/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1500,2020Q2
04/29/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2020Q2
08/10/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2020Q3
09/15/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,800,2020Q3
07/18/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2020,2020Q3
05/01/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,820,2020Q2
07/25/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1649,2020Q3
04/21/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2020Q2
10/16/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2020Q4
12/24/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2020Q4
11/10/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q4
12/30/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2020Q4
05/30/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2020Q2
12/16/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2020Q4
05/18/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,700,2020Q2
11/12/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2020Q4
05/15/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2020Q2
06/29/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1840,2020Q2
05/13/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2020Q2
07/01/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2020Q3
11/16/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2020Q4
12/10/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2020Q4
01/28/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2020Q1
05/04/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2020Q2
04/10/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,900,2020Q2
03/24/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,800,2020Q1
09/07/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2130,2020Q3
08/03/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1820,2020Q3
10/25/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,900,2020Q4
09/28/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1730,2020Q3
10/26/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2020Q4
09/16/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1950,2020Q3
03/23/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q1
06/27/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,100,2020Q2
11/23/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2020Q4
12/04/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2020Q4
10/13/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2020Q4
06/01/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2020Q2
06/03/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,30,2020Q2
01/31/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2020Q1
07/20/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2020Q3
01/06/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2020Q1
10/09/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1800,2020Q4
12/24/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q4
08/16/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2020Q3
12/28/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,10,2020Q4
08/21/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1640,2020Q3
10/25/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,810,2020Q4
04/30/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q2
09/28/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1635,2020Q3
08/10/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2020Q3
11/01/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q4
11/02/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,2100,2020Q4
03/09/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1530,2020Q1
12/04/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1650,2020Q4
04/02/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,550,2020Q2
08/06/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q3
01/23/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,630,2020Q1
10/04/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2020Q4
05/24/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,800,2020Q2
05/08/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2020Q2
07/13/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1430,2020Q3
03/26/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q1
10/22/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,100,2020Q4
06/29/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2020Q2
11/28/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q4
10/09/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,400,2020Q4
04/20/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2020Q2
09/04/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2020Q3
04/12/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2020Q2
11/29/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q4
11/25/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2020Q4
06/07/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2020Q2
12/16/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1025,2020Q4
11/02/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2020Q4
10/12/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2020Q4
07/30/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2020Q3
11/05/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,200,2020Q4
10/19/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,830,2020Q4
05/10/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2020Q2
01/01/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2020Q1
04/24/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2020Q2
12/05/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2020Q4
01/27/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,645,2020Q1
11/15/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,300,2020Q4
05/09/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2020Q2
11/29/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q4
11/18/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q4
09/23/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2020Q3
05/09/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q2
11/13/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1430,2020Q4
05/31/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2020Q2
04/17/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2020Q2
11/26/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1630,2020Q4
12/19/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2020Q4
06/15/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1430,2020Q2
08/10/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1426,2020Q3
07/06/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q3
10/18/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2020Q4
09/22/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2020Q3
06/04/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1,2020Q2
04/29/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2020Q2
07/01/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,800,2020Q3
08/13/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2020Q3
12/06/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,915,2020Q4
08/17/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2020Q3
11/25/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2020Q4
04/16/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2020Q2
04/17/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2020Q2
05/29/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,50,2020Q2
01/22/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,30,2020Q1
04/20/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1930,2020Q2
10/11/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2020Q4
10/14/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q4
02/17/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2020Q1
06/04/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2020Q2
07/25/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q3
04/06/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2020Q2
10/30/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,800,2020Q4
10/30/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2020Q4
08/27/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2020Q3
03/12/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,100,2020Q1
12/27/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,200,2020Q4
09/23/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2020Q3
06/28/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1000,2020Q2
09/04/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2020Q3
12/08/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,700,2020Q4
07/11/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1930,2020Q3
02/16/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2020Q1
02/02/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,130,2020Q1
07/05/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,440,2020Q3
09/12/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2020Q3
02/06/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2020Q1
11/27/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2002,2020Q4
01/01/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2020Q1
05/03/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,800,2020Q2
10/18/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1830,2020Q4
07/05/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2020Q3
06/28/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2020Q2
05/05/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1,2020Q2
07/15/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,900,2020Q3
04/24/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2020Q2
02/04/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2020Q1
06/16/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q2
11/30/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2020Q4
05/02/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2020Q2
04/17/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2020Q2
08/08/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,730,2020Q3
05/01/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2020Q2
02/01/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2020Q1
10/10/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1100,2020Q4
02/06/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2020Q1
07/11/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,800,2020Q3
12/04/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2020Q4
11/18/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2020Q4
08/07/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2020Q3
07/30/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2020Q3
05/18/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q2
05/11/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2020Q2
11/14/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1800,2020Q4
12/23/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1000,2020Q4
09/12/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1715,2020Q3
07/31/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q3
01/19/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2020Q1
05/27/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2020Q2
01/09/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1730,2020Q1
06/23/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2020Q2
05/04/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2020Q2
10/12/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,430,2020Q4
05/19/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1100,2020Q2
07/03/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,330,2020Q3
07/29/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2020Q3
07/12/2020 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2020Q3
